,name,cover,source,url,favorited,artist,songfile,Size (MB)
328,At The Lovers P O O L P A R T Y Night,https://i1.sndcdn.com/artworks-000126777619-5thsin-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/at-the-lovers-p-o-o-l-p-a-r-t-y-night.mp3?raw=true,https://soundcloud.com/android-apartment/at-the-lovers-p-o-o-l-p-a-r-t-y-night,False,Android Apartment,fusq-perfume.mp3,2.67
329,Thatguybt4 Chefn Liyue Bump Genshin Impact Relaxing In Liyue Ost Remix,https://i1.sndcdn.com/artworks-NouBzAz7xgIAyXrm-OcjCiQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/thatguybt4-chefn-liyue-bump-genshin-impact-relaxing-in-liyue-ost-remix.mp3?raw=true,https://soundcloud.com/thatguybt4/thatguybt4-chefn-liyue-bump-genshin-impact-relaxing-in-liyue-ost-remix,False,Thatguybt4,future-funk-city.mp3,2.99
330,I Gotta Serve W 1Ony Mud Puddles 18918,https://i1.sndcdn.com/artworks-000401505513-nsyrgw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/i-gotta-serve-w-1ony-mud-puddles-18918.mp3?raw=true,https://soundcloud.com/draedaskimask/i-gotta-serve-w-1ony-mud-puddles-18918,False,Draedaskimask,future-song-by-adg.mp3,1.21
331,Ultra Senpai Supreme,https://i1.sndcdn.com/artworks-000261592046-0wpgjr-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ultra-senpai-supreme.mp3?raw=true,https://soundcloud.com/itssaltysweet/ultra-senpai-supreme,False,Itssaltysweet,fwd3egw546bb.mp3,2.86
332,02 Ikasuze Positive Thinking,https://i1.sndcdn.com/artworks-000129446903-f91jj5-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/02-ikasuze-positive-thinking.mp3?raw=true,https://soundcloud.com/artemijko/02-ikasuze-positive-thinking,False,Artemijko,galaxy.mp3,3.32
333,Zac Efrons Squeaky Surfboard Click Buy For Dl,https://i1.sndcdn.com/artworks-000129028226-piex4g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/zac-efrons-squeaky-surfboard-click-buy-for-dl.mp3?raw=true,https://soundcloud.com/thugwaii/zac-efrons-squeaky-surfboard-click-buy-for-dl,False,Thugwaii,galimatias-alina-baraz-fantasy-ramzoid-bootleg.mp3,4.0
334,Vanguard,https://i1.sndcdn.com/artworks-000611548690-xk2m77-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/vanguard.mp3?raw=true,https://soundcloud.com/midnightbound/vanguard,False,Midnightbound,garden-girl-w-mimikyu-cute-girls-doing-cute-things.mp3,2.9
335,Otachan Ed 3Nakinyko Haaaah Ooo Ooo Ooh,https://i1.sndcdn.com/artworks-0CjOvwsCO1dfAPy4-QcZtVw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/otachan-ed-3nakinyko-haaaah-ooo-ooo-ooh.mp3?raw=true,https://soundcloud.com/user-133701584/otachan-ed-3nakinyko-haaaah-ooo-ooo-ooh,False,User 133701584,gawr-gura-sunday-morning-cover.mp3,2.61
336,Wheredidugowtf,https://i1.sndcdn.com/artworks-41NzhMwmzOLJHEXQ-jPLWlA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/wheredidugowtf.mp3?raw=true,https://soundcloud.com/ohnowearefucked/wheredidugowtf,False,Ohnowearefucked,gelato.mp3,2.96
337,3 6 Destruction,https://i1.sndcdn.com/artworks-sFzEzxjzOzDMEcrh-4PtSNQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/3-6-destruction.mp3?raw=true,https://soundcloud.com/pharmasix/3-6-destruction,False,Pharmasix,gems-w-sin.mp3,2.71
338,Lady In The Sky,https://i1.sndcdn.com/artworks-JsrSmmiU9JbuwlV1-cfO4Xg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lady-in-the-sky.mp3?raw=true,https://soundcloud.com/taj-pierre/lady-in-the-sky,False,Taj Pierre,genshin-impact-qingce-apieceofonion-remix.mp3,3.01
339,Junko,https://i1.sndcdn.com/artworks-MPXHrC5ilg3KhNoH-dtCs0g-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/junko.mp3?raw=true,https://soundcloud.com/nicholas-paige-237293707/junko,False,Nicholas Paige 237293707,gent-jawns-reconcile.mp3,4.42
340,Cinnamon,https://i1.sndcdn.com/artworks-70NNa5MtcNXwXJJt-eH4iCQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cinnamon.mp3?raw=true,https://soundcloud.com/atonyn/cinnamon,False,Atonyn,ghibli-house.mp3,1.66
341,Seasons,https://i1.sndcdn.com/artworks-SljXuQJEDMmbY9CD-DwUPWw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/seasons.mp3?raw=true,https://soundcloud.com/chinsaku/seasons,False,Chinsaku,ghostface-playa-get-yo-ass-feat-pharmacist-blxckbusta.mp3,2.18
342,Zoot Sims Mixed Emotions,https://i1.sndcdn.com/artworks-sF9ifawEzQ75hkVj-GwvvxQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/zoot-sims-mixed-emotions.mp3?raw=true,https://soundcloud.com/yungmai/zoot-sims-mixed-emotions,False,Yungmai,ghostface-playa-swaggin-at-the.mp3,1.9
343,Ephemeral,https://i1.sndcdn.com/artworks-000151074431-aum8lc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ephemeral.mp3?raw=true,https://soundcloud.com/miraimusics/ephemeral,False,Miraimusics,ghostface-playa-x-4our5ive-valhalla.mp3,1.71
344,The Eye Of Truth,https://i1.sndcdn.com/artworks-000150594036-fi17ma-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-eye-of-truth.mp3?raw=true,https://soundcloud.com/driver-beets/the-eye-of-truth,False,Driver Beets,girlfriend-haywyre-remix-1.mp3,2.39
345,Marshmello Alone,https://i1.sndcdn.com/artworks-000162687343-n94y86-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/marshmello-alone.mp3?raw=true,https://soundcloud.com/monstercat/marshmello-alone,False,Monstercat,girls-last-groove.mp3,2.54
346,Mamama Lap Pillow Kurosai,https://i1.sndcdn.com/artworks-000249151831-xtph7x-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/mamama-lap-pillow-kurosai.mp3?raw=true,https://soundcloud.com/kurosai/mamama-lap-pillow-kurosai,False,Kurosai,glue70-casin.mp3,1.62
347,Fefe Feat Nicki Minaj,https://i1.sndcdn.com/artworks-000376457088-fexpmd-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fefe-feat-nicki-minaj.mp3?raw=true,https://soundcloud.com/scumgang6ix9ine/fefe-feat-nicki-minaj,False,Scumgang6Ix9Ine,go-to-work-adg-ft-spongebob.mp3,1.62
348,Anne Happy Groove,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/anne-happy-groove.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/anne-happy-groove,False,Korewamoemoemoe,godspeed.mp3,1.72
349,01 Koi No Orchestra,https://i1.sndcdn.com/artworks-000026319706-zb4oq7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/01-koi-no-orchestra.mp3?raw=true,https://soundcloud.com/leo-m-marchadier/01-koi-no-orchestra,False,Leo M Marchadier,going-on.mp3,1.44
350,When The Rune Sparkles In September Remix,https://i1.sndcdn.com/artworks-000288166211-402rlw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/when-the-rune-sparkles-in-september-remix.mp3?raw=true,https://soundcloud.com/antgry/when-the-rune-sparkles-in-september-remix,False,Antgry,gojii-r-u-s-s-e-l-b-u-c-k-heart-mender-tenkitsune-remix.mp3,3.19
351,Rpg Music,https://i1.sndcdn.com/avatars-aPXogjt1jfUkpBfY-AyyJSA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/rpg-music.mp3?raw=true,https://soundcloud.com/korewamoemoemoe/rpg-music,False,Korewamoemoemoe,golden-era-birthday-special.mp3,3.87
352,2017 04 20April420 03 Trappin In Japan 3,https://i1.sndcdn.com/artworks-000219957747-08emyc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/2017-04-20april420-03-trappin-in-japan-3.mp3?raw=true,https://soundcloud.com/ryan-celsius/2017-04-20april420-03-trappin-in-japan-3,False,Ryan Celsius,gomamayo.mp3,3.4
353,Neon Genesis Evangelion Ost Thanatos,https://i1.sndcdn.com/artworks-000098729169-qv7qfi-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/neon-genesis-evangelion-ost-thanatos.mp3?raw=true,https://soundcloud.com/prince-luigi/neon-genesis-evangelion-ost-thanatos,False,Prince Luigi,gone-villain.mp3,3.43
354,Considering It Porn Ads On Kissanime,https://i1.sndcdn.com/artworks-1mmA7m7si4xKUyzI-A6G27w-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/considering-it-porn-ads-on-kissanime.mp3?raw=true,https://soundcloud.com/ohnoitskokonoku/considering-it-porn-ads-on-kissanime,False,Ohnoitskokonoku,gooba-6ix9ine.mp3,2.02
355,Greyl Planetarium,https://i1.sndcdn.com/avatars-000397483845-yuf8t3-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/greyl-planetarium.mp3?raw=true,https://soundcloud.com/john-stamos-813877480/greyl-planetarium,False,John Stamos 813877480,good-morning-just-kiddin-remix.mp3,2.21
356,Take Me Home,https://i1.sndcdn.com/artworks-000508634790-29j772-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/take-me-home.mp3?raw=true,https://soundcloud.com/geoxor/take-me-home,False,Geoxor,goodbye-goodbye.mp3,2.14
357,5Nbi6Ipb9Hsa,https://i1.sndcdn.com/artworks-TuZduxGTxBg5C0ej-jAiyMQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/5nbi6ipb9hsa.mp3?raw=true,https://soundcloud.com/saury315/5nbi6ipb9hsa,False,Saury315,gopnik-mcblyat-pumping-frenzy.mp3,3.97
358,Just Like Everyone Else 1,https://i1.sndcdn.com/artworks-000194729439-8ucau3-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/just-like-everyone-else-1.mp3?raw=true,https://soundcloud.com/inteus666/just-like-everyone-else-1,False,Inteus666,gopnik.mp3,2.93
359,Android52 Dancing All Night,https://i1.sndcdn.com/artworks-000232789599-jospow-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/android52-dancing-all-night.mp3?raw=true,https://soundcloud.com/divergence2016/android52-dancing-all-night,False,Divergence2016,gorillaz-feel-good-inc-vamp-remix.mp3,2.01
360,Noir,https://i1.sndcdn.com/artworks-DWGIJsWNH91husZJ-zrQiKg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/noir.mp3?raw=true,https://soundcloud.com/drwzybeats/noir,False,Drwzybeats,gotta-get-this-money.mp3,2.87
361,Low Roar Anything You Needost Death Strandingambient Door Remix,https://i1.sndcdn.com/artworks-000638502712-w0e53y-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/low-roar-anything-you-needost-death-strandingambient-door-remix.mp3?raw=true,https://soundcloud.com/user-137994743/low-roar-anything-you-needost-death-strandingambient-door-remix,False,User 137994743,gracidea.mp3,3.8
362,Money Moves,https://i1.sndcdn.com/artworks-000359128947-moj0sh-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/money-moves.mp3?raw=true,https://soundcloud.com/kokonoku/money-moves,False,Kokonoku,grant-are-we-still-young.mp3,3.3
363,Machine Girl Ghost,https://i1.sndcdn.com/artworks-000071079799-i2axds-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/machine-girl-ghost.mp3?raw=true,https://soundcloud.com/dredcollective/machine-girl-ghost,False,Dredcollective,greyl-planetarium.mp3,3.44
364,Dawnbreaker,https://i1.sndcdn.com/artworks-000412118706-lta7wk-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/dawnbreaker.mp3?raw=true,https://soundcloud.com/metrik/dawnbreaker,False,Metrik,grlfrnd.mp3,4.97
365,Guilt,https://i1.sndcdn.com/avatars-iI3oOi4QL6pIMCl4-coU9XQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/guilt.mp3?raw=true,https://soundcloud.com/fuckthisurl/guilt,False,Fuckthisurl,groovin-magic-1.mp3,4.2
366,Departure,https://i1.sndcdn.com/artworks-000144300062-yecffq-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/departure.mp3?raw=true,https://soundcloud.com/teo-8/departure,False,Teo 8,groovin.mp3,0.36
367,Galaxy,https://i1.sndcdn.com/artworks-6Dg643ti9GnhFtys-IX8nPA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/galaxy.mp3?raw=true,https://soundcloud.com/geoxor/galaxy,False,Geoxor,groovy-w-gvvp.mp3,3.0
368,Bbs Theme Death Stranding Ost,https://i1.sndcdn.com/artworks-000626928505-tmdap8-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bbs-theme-death-stranding-ost.mp3?raw=true,https://soundcloud.com/waterlaaw/bbs-theme-death-stranding-ost,False,Waterlaaw,grow-fonder-pogo.mp3,2.66
369,The Brig Kotori Werewolf,https://i1.sndcdn.com/artworks-ApV5GulS54gpPLma-qQlmcg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-brig-kotori-werewolf.mp3?raw=true,https://soundcloud.com/mostaddictivemusic/the-brig-kotori-werewolf,False,Mostaddictivemusic,grynpyret-i-forgive-ramzoid-remix.mp3,4.22
370,I Wanna Hold Ur Hand,https://i1.sndcdn.com/artworks-000467996433-aertkk-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/i-wanna-hold-ur-hand.mp3?raw=true,https://soundcloud.com/eveline-eevee/i-wanna-hold-ur-hand,False,Eveline Eevee,guilt.mp3,3.23
371,D4L9Ybptm7Oa,https://i1.sndcdn.com/artworks-1gMELD7AQcLpFWRt-JqzM5A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/d4l9ybptm7oa.mp3?raw=true,https://soundcloud.com/sakurauwu/d4l9ybptm7oa,False,Sakurauwu,gwnsk9flui5j.mp3,1.67
372,Jack Harlow Whats Poppin Flip,https://i1.sndcdn.com/artworks-jLYp2rFuz6unjvJJ-ayaM5Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jack-harlow-whats-poppin-flip.mp3?raw=true,https://soundcloud.com/taj-pierre/jack-harlow-whats-poppin-flip,False,Taj Pierre,h80mpodhmyh8.mp3,1.9
373,Evilmane Overrule Prod,https://i1.sndcdn.com/artworks-000660706477-s39z74-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/evilmane-overrule-prod.mp3?raw=true,https://soundcloud.com/evilmane666/evilmane-overrule-prod,False,Evilmane666,haaaah-ooo-ooo-ooh.mp3,3.4
374,Jaypo Atomic,https://i1.sndcdn.com/artworks-0z69s2YI3SrNxDzB-g5GJtA-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/jaypo-atomic.mp3?raw=true,https://soundcloud.com/jacob-garpow/jaypo-atomic,False,Jacob Garpow,haarper-drop-it-like-its-hot.mp3,2.08
375,Anzious Impulse,https://i1.sndcdn.com/artworks-000156660223-31m0ri-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/anzious-impulse.mp3?raw=true,https://soundcloud.com/fanservicecollective/anzious-impulse,False,Fanservicecollective,haarper-growth-stunt.mp3,1.71
376,22 Jaq World Orca,https://i1.sndcdn.com/artworks-mKslJdt90oTyC6Hk-aRgbYg-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/22-jaq-world-orca.mp3?raw=true,https://soundcloud.com/sexytoadsandfrogsfriendcircle/22-jaq-world-orca,False,Sexytoadsandfrogsfriendcircle,happy-endings.mp3,4.01
377,Trifect Synthion Promenade,https://i1.sndcdn.com/artworks-000432137160-fv51e6-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/trifect-synthion-promenade.mp3?raw=true,https://soundcloud.com/trifectt/trifect-synthion-promenade,False,Trifectt,hard-bass-school-narkotik-kal.mp3,3.59
378,Calliope Mori Excuse My Rudeness But Could You Please Rip Roschen Remix,https://i1.sndcdn.com/avatars-kl1jQoNuOMky9P2B-zXOLtw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/calliope-mori-excuse-my-rudeness-but-could-you-please-rip-roschen-remix.mp3?raw=true,https://soundcloud.com/roschentk/calliope-mori-excuse-my-rudeness-but-could-you-please-rip-roschen-remix,False,Roschentk,hardbass-mix-russian-techno.mp3,5.22
379,I Fall In Love Too Easily,https://i1.sndcdn.com/artworks-jZtDqvYcM4t8itiL-jb6gWQ-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/i-fall-in-love-too-easily.mp3?raw=true,https://soundcloud.com/alembicmusic/i-fall-in-love-too-easily,False,Alembicmusic,haywyre-do-you-dont-you.mp3,4.2
380,Daydream,https://i1.sndcdn.com/artworks-000157793274-3v1avr-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/daydream.mp3?raw=true,https://soundcloud.com/pond-of-koi-fish/daydream,False,Pond Of Koi Fish,haywyre-storyteller-cofresi-remix.mp3,3.21
381,06 Natsu No Nichi Ni Youkoso,https://i1.sndcdn.com/artworks-000129446896-2srsci-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/06-natsu-no-nichi-ni-youkoso.mp3?raw=true,https://soundcloud.com/artemijko/06-natsu-no-nichi-ni-youkoso,False,Artemijko,heart-gear-self-mastered.mp3,2.2
382,19960914A,https://i1.sndcdn.com/artworks-000384542049-8zcm3o-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/19960914a.mp3?raw=true,https://soundcloud.com/kshiraki/19960914a,False,Kshiraki,heartbreak-no-disco.mp3,3.11
383,The Girl Next Door On Top But Its The Full Sweatpants Childish Gambino,https://i1.sndcdn.com/artworks-000579310526-9uxydr-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/the-girl-next-door-on-top-but-its-the-full-sweatpants-childish-gambino.mp3?raw=true,https://soundcloud.com/user-769385633/the-girl-next-door-on-top-but-its-the-full-sweatpants-childish-gambino,False,User 769385633,heaven.mp3,2.75
384,Lipstick,https://i1.sndcdn.com/artworks-000211966178-nka98t-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/lipstick.mp3?raw=true,https://soundcloud.com/pond-of-koi-fish/lipstick,False,Pond Of Koi Fish,heavy-rainfall-predicted.mp3,0.96
385,Tropical Night,https://i1.sndcdn.com/avatars-XuMm9HkRL3viyzx2-7msN6Q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/tropical-night.mp3?raw=true,https://soundcloud.com/kshiraki/tropical-night,False,Kshiraki,heisoku-no-kakudai.mp3,6.33
386,Midnight Sea,https://i1.sndcdn.com/artworks-000373623483-8m0nfe-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/midnight-sea.mp3?raw=true,https://soundcloud.com/puree-gem/midnight-sea,False,Puree Gem,hello-new-world.mp3,4.11
387,Notice,https://i1.sndcdn.com/artworks-000316901853-lxog9q-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/notice.mp3?raw=true,https://soundcloud.com/moeshop/notice,False,Moeshop,her.mp3,5.6
388,Duumu Take Me Away,https://i1.sndcdn.com/artworks-000296441817-wm1oc0-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/duumu-take-me-away.mp3?raw=true,https://soundcloud.com/monstercat/duumu-take-me-away,False,Monstercat,hero-of-time.mp3,3.75
389,Kaosic Her Look,https://i1.sndcdn.com/artworks-000570645974-q0v1dz-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/kaosic-her-look.mp3?raw=true,https://soundcloud.com/kaosic/kaosic-her-look,False,Kaosic,hey-dont-be-sad.mp3,2.56
390,Cross Like Jordan,https://i1.sndcdn.com/artworks-000357598947-i8s8s7-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cross-like-jordan.mp3?raw=true,https://soundcloud.com/yungtie/cross-like-jordan,False,Yungtie,hi-bich.mp3,1.6
391,Cobalt,https://i1.sndcdn.com/artworks-000440881611-v59kjh-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/cobalt.mp3?raw=true,https://soundcloud.com/koan-sound/cobalt,False,Koan Sound,hiccup.mp3,3.66
392,At The Joint,https://i1.sndcdn.com/artworks-tSb5HeI4rczga2Jh-HXW9Tw-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/at-the-joint.mp3?raw=true,https://soundcloud.com/hecsuu/at-the-joint,False,Hecsuu,hidden-feelings.mp3,3.21
393,Level,https://i1.sndcdn.com/artworks-000243149832-jt193u-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/level.mp3?raw=true,https://soundcloud.com/adgvlogs/level,False,Adgvlogs,hideousremix.mp3,4.05
395,Ridin Swervin,https://i1.sndcdn.com/artworks-000325602304-h1d9nc-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/ridin-swervin.mp3?raw=true,https://soundcloud.com/rinse-cycle/ridin-swervin,False,Rinse Cycle,high-speed-jazz.mp3,1.09
396,Fusq Perfume X Moe Shop Superstar W Hentai Dude,https://i1.sndcdn.com/artworks-G941409dC3DwtD2r-D8bb6A-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/fusq-perfume-x-moe-shop-superstar-w-hentai-dude.mp3?raw=true,https://soundcloud.com/doven3/fusq-perfume-x-moe-shop-superstar-w-hentai-dude,False,Doven3,high.mp3,1.74
397,Omniboi Gucci Gang Loop Ver,https://i1.sndcdn.com/avatars-000449287050-mylj2u-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/omniboi-gucci-gang-loop-ver.mp3?raw=true,https://soundcloud.com/dimbot/omniboi-gucci-gang-loop-ver,False,Dimbot,himajanai.mp3,3.77
398,Bartender Waifu,https://i1.sndcdn.com/artworks-000249385994-f82cl4-original.jpg,https://github.com/ADGVLOGS/ADGMusicPlayer/blob/main/music/bartender-waifu.mp3?raw=true,https://soundcloud.com/flamanted/bartender-waifu,False,Flamanted,hit-them-bricks.mp3,3.29
